date,datetime,cash_type,card,money,coffee_name
8/28/24,8/28/24 12:10,card,ANON-0000-0000-0551,32.82,Cappuccino
8/28/24,8/28/24 12:35,card,ANON-0000-0000-0375,23.02,Americano
8/28/24,8/28/24 13:48,card,ANON-0000-0000-0552,27.92,Americano with Milk
8/29/24,8/29/24 7:29,card,ANON-0000-0000-0553,23.02,Americano
8/30/24,8/30/24 17:13,card,ANON-0000-0000-0554,32.82,Latte
8/30/24,8/30/24 17:14,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/30/24,8/30/24 17:15,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/31/24,8/31/24 9:08,card,ANON-0000-0000-0371,23.02,Cortado
8/31/24,8/31/24 10:02,card,ANON-0000-0000-0555,27.92,Americano with Milk
8/31/24,8/31/24 10:22,card,ANON-0000-0000-0556,18.12,Espresso
8/31/24,8/31/24 11:29,card,ANON-0000-0000-0557,27.92,Americano with Milk
8/31/24,8/31/24 11:33,card,ANON-0000-0000-0141,23.02,Cortado
8/31/24,8/31/24 11:34,card,ANON-0000-0000-0141,23.02,Cortado
9/1/24,9/1/24 9:34,card,ANON-0000-0000-0141,23.02,Cortado
9/1/24,9/1/24 12:11,card,ANON-0000-0000-0558,32.82,Cappuccino
9/1/24,9/1/24 12:30,card,ANON-0000-0000-0181,27.92,Americano with Milk
9/1/24,9/1/24 12:32,card,ANON-0000-0000-0181,23.02,Americano
9/1/24,9/1/24 12:50,card,ANON-0000-0000-0559,27.92,Americano with Milk
9/1/24,9/1/24 13:57,card,ANON-0000-0000-0560,32.82,Latte
9/1/24,9/1/24 14:44,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/1/24,9/1/24 17:20,card,ANON-0000-0000-0561,32.82,Latte
9/1/24,9/1/24 17:23,card,ANON-0000-0000-0562,32.82,Latte
9/1/24,9/1/24 17:24,card,ANON-0000-0000-0563,32.82,Latte
9/2/24,9/2/24 8:24,card,ANON-0000-0000-0425,32.82,Latte
9/2/24,9/2/24 8:50,card,ANON-0000-0000-0564,27.92,Americano with Milk
9/2/24,9/2/24 8:51,card,ANON-0000-0000-0565,32.82,Latte
9/2/24,9/2/24 14:58,card,ANON-0000-0000-0566,27.92,Americano with Milk
9/2/24,9/2/24 20:09,card,ANON-0000-0000-0567,32.82,Cappuccino
9/2/24,9/2/24 20:11,card,ANON-0000-0000-0179,32.82,Cocoa
9/2/24,9/2/24 20:52,card,ANON-0000-0000-0568,23.02,Americano
9/2/24,9/2/24 20:53,card,ANON-0000-0000-0568,23.02,Americano
9/3/24,9/3/24 8:22,card,ANON-0000-0000-0569,32.82,Cocoa
9/3/24,9/3/24 8:28,card,ANON-0000-0000-0168,32.82,Cappuccino
9/3/24,9/3/24 8:41,card,ANON-0000-0000-0570,32.82,Latte
9/3/24,9/3/24 9:03,card,ANON-0000-0000-0571,27.92,Americano with Milk
9/3/24,9/3/24 9:04,card,ANON-0000-0000-0571,32.82,Cappuccino
9/3/24,9/3/24 9:12,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/24,9/3/24 9:13,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/24,9/3/24 9:17,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/3/24,9/3/24 9:20,card,ANON-0000-0000-0573,27.92,Americano with Milk
9/3/24,9/3/24 9:37,card,ANON-0000-0000-0574,32.82,Latte
9/3/24,9/3/24 9:38,card,ANON-0000-0000-0575,32.82,Cocoa
9/3/24,9/3/24 12:56,card,ANON-0000-0000-0576,23.02,Cortado
9/3/24,9/3/24 14:14,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/24,9/3/24 14:16,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/24,9/3/24 18:48,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/24,9/3/24 19:11,card,ANON-0000-0000-0467,32.82,Latte
9/3/24,9/3/24 19:17,card,ANON-0000-0000-0467,27.92,Americano with Milk
9/4/24,9/4/24 11:11,card,ANON-0000-0000-0577,27.92,Americano with Milk
9/4/24,9/4/24 11:33,card,ANON-0000-0000-0510,32.82,Latte
9/4/24,9/4/24 11:48,card,ANON-0000-0000-0019,23.02,Americano
9/4/24,9/4/24 11:55,card,ANON-0000-0000-0578,27.92,Americano with Milk
9/4/24,9/4/24 12:53,card,ANON-0000-0000-0565,32.82,Latte
9/4/24,9/4/24 13:03,card,ANON-0000-0000-0579,32.82,Latte
9/4/24,9/4/24 13:05,card,ANON-0000-0000-0579,27.92,Americano with Milk
9/4/24,9/4/24 18:03,card,ANON-0000-0000-0580,32.82,Cappuccino
9/4/24,9/4/24 19:41,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/4/24,9/4/24 21:19,card,ANON-0000-0000-0494,32.82,Latte
9/5/24,9/5/24 9:31,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/5/24,9/5/24 10:28,card,ANON-0000-0000-0581,27.92,Americano with Milk
9/5/24,9/5/24 11:06,card,ANON-0000-0000-0019,23.02,Americano
9/5/24,9/5/24 14:00,card,ANON-0000-0000-0582,32.82,Latte
9/5/24,9/5/24 15:25,card,ANON-0000-0000-0583,32.82,Latte
9/5/24,9/5/24 16:38,card,ANON-0000-0000-0584,23.02,Americano
9/5/24,9/5/24 16:40,card,ANON-0000-0000-0585,27.92,Americano with Milk
9/5/24,9/5/24 17:04,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/24,9/5/24 17:05,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/24,9/5/24 20:30,card,ANON-0000-0000-0587,32.82,Cappuccino
9/5/24,9/5/24 20:54,card,ANON-0000-0000-0588,23.02,Americano
9/5/24,9/5/24 20:55,card,ANON-0000-0000-0588,32.82,Cappuccino
9/5/24,9/5/24 21:26,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/5/24,9/5/24 21:27,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/6/24,9/6/24 8:25,card,ANON-0000-0000-0582,32.82,Cappuccino
9/6/24,9/6/24 8:34,card,ANON-0000-0000-0425,32.82,Latte
9/6/24,9/6/24 8:54,card,ANON-0000-0000-0589,23.02,Americano
9/6/24,9/6/24 9:50,card,ANON-0000-0000-0590,18.12,Espresso
9/6/24,9/6/24 9:51,card,ANON-0000-0000-0590,32.82,Latte
9/6/24,9/6/24 10:30,card,ANON-0000-0000-0591,32.82,Hot Chocolate
9/6/24,9/6/24 11:23,card,ANON-0000-0000-0095,18.12,Espresso
9/6/24,9/6/24 11:24,card,ANON-0000-0000-0467,18.12,Espresso
9/6/24,9/6/24 20:00,card,ANON-0000-0000-0283,32.82,Latte
9/6/24,9/6/24 21:09,card,ANON-0000-0000-0507,32.82,Latte
9/7/24,9/7/24 8:48,card,ANON-0000-0000-0592,32.82,Latte
9/7/24,9/7/24 9:52,card,ANON-0000-0000-0543,23.02,Cortado
9/7/24,9/7/24 9:53,card,ANON-0000-0000-0543,23.02,Cortado
9/7/24,9/7/24 9:54,card,ANON-0000-0000-0593,23.02,Cortado
9/7/24,9/7/24 9:57,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/24,9/7/24 9:59,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/24,9/7/24 10:00,card,ANON-0000-0000-0141,23.02,Cortado
9/7/24,9/7/24 10:22,card,ANON-0000-0000-0594,23.02,Americano
9/7/24,9/7/24 10:37,card,ANON-0000-0000-0595,18.12,Espresso
9/7/24,9/7/24 10:40,card,ANON-0000-0000-0595,18.12,Espresso
9/7/24,9/7/24 10:53,card,ANON-0000-0000-0596,32.82,Latte
9/7/24,9/7/24 11:18,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/7/24,9/7/24 11:20,card,ANON-0000-0000-0019,23.02,Americano
9/7/24,9/7/24 11:20,card,ANON-0000-0000-0012,18.12,Espresso
9/7/24,9/7/24 15:55,card,ANON-0000-0000-0597,32.82,Latte
9/7/24,9/7/24 16:20,card,ANON-0000-0000-0019,23.02,Americano
9/7/24,9/7/24 16:20,card,ANON-0000-0000-0012,18.12,Espresso
9/7/24,9/7/24 19:35,card,ANON-0000-0000-0283,32.82,Cocoa
9/7/24,9/7/24 19:36,card,ANON-0000-0000-0283,32.82,Latte
9/7/24,9/7/24 19:37,card,ANON-0000-0000-0283,32.82,Latte
9/7/24,9/7/24 20:13,card,ANON-0000-0000-0598,32.82,Latte
9/7/24,9/7/24 20:14,card,ANON-0000-0000-0598,32.82,Latte
9/8/24,9/8/24 8:15,card,ANON-0000-0000-0141,23.02,Cortado
9/8/24,9/8/24 9:18,card,ANON-0000-0000-0543,23.02,Cortado
9/8/24,9/8/24 9:19,card,ANON-0000-0000-0543,23.02,Cortado
9/8/24,9/8/24 10:05,card,ANON-0000-0000-0543,23.02,Cortado
9/8/24,9/8/24 12:43,card,ANON-0000-0000-0486,23.02,Cortado
9/8/24,9/8/24 20:13,card,ANON-0000-0000-0347,23.02,Americano
9/9/24,9/9/24 7:51,card,ANON-0000-0000-0599,32.82,Latte
9/9/24,9/9/24 7:53,card,ANON-0000-0000-0582,32.82,Cappuccino
9/9/24,9/9/24 7:55,card,ANON-0000-0000-0599,27.92,Americano with Milk
9/9/24,9/9/24 7:56,card,ANON-0000-0000-0570,32.82,Latte
9/9/24,9/9/24 9:49,card,ANON-0000-0000-0583,32.82,Latte
9/9/24,9/9/24 9:50,card,ANON-0000-0000-0583,32.82,Hot Chocolate
9/9/24,9/9/24 9:59,card,ANON-0000-0000-0494,32.82,Latte
9/9/24,9/9/24 11:11,card,ANON-0000-0000-0600,27.92,Americano with Milk
9/9/24,9/9/24 11:12,card,ANON-0000-0000-0601,27.92,Americano with Milk
9/9/24,9/9/24 11:29,card,ANON-0000-0000-0602,32.82,Latte
9/9/24,9/9/24 12:07,card,ANON-0000-0000-0603,18.12,Espresso
9/9/24,9/9/24 15:12,card,ANON-0000-0000-0604,32.82,Latte
9/9/24,9/9/24 15:13,card,ANON-0000-0000-0604,23.02,Americano
9/9/24,9/9/24 17:24,card,ANON-0000-0000-0605,32.82,Latte
9/9/24,9/9/24 18:13,card,ANON-0000-0000-0507,32.82,Latte
9/9/24,9/9/24 20:07,card,ANON-0000-0000-0268,32.82,Cappuccino
9/9/24,9/9/24 20:13,card,ANON-0000-0000-0606,32.82,Latte
9/10/24,9/10/24 8:12,card,ANON-0000-0000-0607,32.82,Hot Chocolate
9/10/24,9/10/24 9:32,card,ANON-0000-0000-0608,32.82,Cappuccino
9/10/24,9/10/24 15:21,card,ANON-0000-0000-0543,23.02,Cortado
9/10/24,9/10/24 15:23,card,ANON-0000-0000-0543,23.02,Cortado
9/10/24,9/10/24 18:43,card,ANON-0000-0000-0609,32.82,Cappuccino
9/10/24,9/10/24 18:45,card,ANON-0000-0000-0610,27.92,Americano with Milk
9/10/24,9/10/24 19:02,card,ANON-0000-0000-0611,32.82,Latte
9/10/24,9/10/24 19:03,card,ANON-0000-0000-0611,32.82,Latte
9/10/24,9/10/24 21:29,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/10/24,9/10/24 21:30,card,ANON-0000-0000-0012,23.02,Americano
9/11/24,9/11/24 8:47,card,ANON-0000-0000-0612,32.82,Latte
9/11/24,9/11/24 9:28,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/11/24,9/11/24 10:52,card,ANON-0000-0000-0613,32.82,Latte
9/11/24,9/11/24 19:53,card,ANON-0000-0000-0614,32.82,Cappuccino
9/11/24,9/11/24 20:13,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/11/24,9/11/24 20:14,card,ANON-0000-0000-0531,32.82,Latte
9/11/24,9/11/24 20:15,card,ANON-0000-0000-0531,32.82,Latte
9/11/24,9/11/24 21:01,card,ANON-0000-0000-0584,23.02,Cortado
9/12/24,9/12/24 10:57,card,ANON-0000-0000-0347,18.12,Espresso
9/12/24,9/12/24 10:58,card,ANON-0000-0000-0347,27.92,Americano with Milk
9/12/24,9/12/24 11:27,card,ANON-0000-0000-0615,27.92,Americano with Milk
9/12/24,9/12/24 12:08,card,ANON-0000-0000-0565,32.82,Cappuccino
9/12/24,9/12/24 12:31,card,ANON-0000-0000-0616,23.02,Cortado
9/12/24,9/12/24 12:32,card,ANON-0000-0000-0616,23.02,Cortado
9/12/24,9/12/24 12:37,card,ANON-0000-0000-0141,23.02,Cortado
9/12/24,9/12/24 12:38,card,ANON-0000-0000-0141,23.02,Cortado
9/12/24,9/12/24 17:01,card,ANON-0000-0000-0617,32.82,Latte
9/12/24,9/12/24 21:09,card,ANON-0000-0000-0618,23.02,Americano
9/12/24,9/12/24 21:10,card,ANON-0000-0000-0618,32.82,Cappuccino
9/12/24,9/12/24 21:13,card,ANON-0000-0000-0319,23.02,Cortado
9/13/24,9/13/24 7:56,card,ANON-0000-0000-0570,32.82,Latte
9/13/24,9/13/24 8:41,card,ANON-0000-0000-0425,32.82,Latte
9/13/24,9/13/24 8:54,card,ANON-0000-0000-0375,32.82,Latte
9/13/24,9/13/24 9:51,card,ANON-0000-0000-0619,32.82,Latte
9/13/24,9/13/24 15:38,card,ANON-0000-0000-0242,27.92,Americano with Milk
9/13/24,9/13/24 15:50,card,ANON-0000-0000-0552,27.92,Americano with Milk
9/14/24,9/14/24 16:29,card,ANON-0000-0000-0543,32.82,Cappuccino
9/14/24,9/14/24 16:30,card,ANON-0000-0000-0543,32.82,Cappuccino
9/15/24,9/15/24 8:42,card,ANON-0000-0000-0347,18.12,Espresso
9/15/24,9/15/24 9:49,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/15/24,9/15/24 13:49,card,ANON-0000-0000-0304,23.02,Americano
9/15/24,9/15/24 14:36,card,ANON-0000-0000-0141,23.02,Cortado
9/15/24,9/15/24 14:37,card,ANON-0000-0000-0141,23.02,Cortado
9/15/24,9/15/24 14:53,card,ANON-0000-0000-0543,32.82,Cappuccino
9/16/24,9/16/24 13:32,card,ANON-0000-0000-0621,32.82,Latte
9/16/24,9/16/24 13:33,card,ANON-0000-0000-0584,27.92,Americano with Milk
9/16/24,9/16/24 15:23,card,ANON-0000-0000-0621,32.82,Latte
9/16/24,9/16/24 17:16,card,ANON-0000-0000-0622,27.92,Americano with Milk
9/16/24,9/16/24 17:18,card,ANON-0000-0000-0623,32.82,Latte
9/16/24,9/16/24 18:54,card,ANON-0000-0000-0624,32.82,Latte
9/16/24,9/16/24 18:56,card,ANON-0000-0000-0625,32.82,Latte
9/16/24,9/16/24 21:10,card,ANON-0000-0000-0626,27.92,Americano with Milk
9/16/24,9/16/24 21:11,card,ANON-0000-0000-0626,32.82,Latte
9/16/24,9/16/24 21:37,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/16/24,9/16/24 21:38,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/17/24,9/17/24 7:54,card,ANON-0000-0000-0627,23.02,Cortado
9/17/24,9/17/24 8:09,card,ANON-0000-0000-0621,32.82,Latte
9/17/24,9/17/24 8:37,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/17/24,9/17/24 8:42,card,ANON-0000-0000-0141,23.02,Cortado
9/17/24,9/17/24 9:10,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/24,9/17/24 9:11,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/24,9/17/24 9:34,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/17/24,9/17/24 12:38,card,ANON-0000-0000-0628,18.12,Espresso
9/17/24,9/17/24 12:39,card,ANON-0000-0000-0628,27.92,Americano with Milk
9/17/24,9/17/24 12:44,card,ANON-0000-0000-0629,32.82,Latte
9/17/24,9/17/24 13:54,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/24,9/17/24 13:55,card,ANON-0000-0000-0630,23.02,Cortado
9/17/24,9/17/24 16:29,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/24,9/17/24 16:31,card,ANON-0000-0000-0630,32.82,Latte
9/17/24,9/17/24 18:54,card,ANON-0000-0000-0631,32.82,Hot Chocolate
9/17/24,9/17/24 19:00,card,ANON-0000-0000-0632,27.92,Americano with Milk
9/17/24,9/17/24 19:03,card,ANON-0000-0000-0633,27.92,Americano with Milk
9/17/24,9/17/24 19:12,card,ANON-0000-0000-0634,32.82,Latte
9/17/24,9/17/24 19:14,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/24,9/17/24 19:15,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/24,9/17/24 19:31,card,ANON-0000-0000-0635,27.92,Americano with Milk
9/17/24,9/17/24 22:19,card,ANON-0000-0000-0636,32.82,Hot Chocolate
9/17/24,9/17/24 22:20,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/18/24,9/18/24 14:29,card,ANON-0000-0000-0638,32.82,Latte
9/18/24,9/18/24 17:34,card,ANON-0000-0000-0639,32.82,Latte
9/18/24,9/18/24 21:15,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/18/24,9/18/24 21:18,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/19/24,9/19/24 8:17,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/19/24,9/19/24 8:30,card,ANON-0000-0000-0627,23.02,Cortado
9/19/24,9/19/24 10:01,card,ANON-0000-0000-0494,32.82,Latte
9/19/24,9/19/24 12:59,card,ANON-0000-0000-0004,23.02,Americano
9/19/24,9/19/24 13:00,card,ANON-0000-0000-0004,27.92,Americano with Milk
9/19/24,9/19/24 13:45,card,ANON-0000-0000-0640,23.02,Cortado
9/20/24,9/20/24 8:34,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/20/24,9/20/24 9:46,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/20/24,9/20/24 13:39,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/20/24,9/20/24 16:03,card,ANON-0000-0000-0642,32.82,Latte
9/20/24,9/20/24 20:39,card,ANON-0000-0000-0643,23.02,Americano
9/20/24,9/20/24 21:31,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/20/24,9/20/24 21:32,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/21/24,9/21/24 11:01,card,ANON-0000-0000-0644,32.82,Latte
9/21/24,9/21/24 11:02,card,ANON-0000-0000-0644,32.82,Cocoa
9/21/24,9/21/24 11:37,card,ANON-0000-0000-0543,23.02,Cortado
9/21/24,9/21/24 11:38,card,ANON-0000-0000-0543,23.02,Cortado
9/21/24,9/21/24 15:10,card,ANON-0000-0000-0645,32.82,Cappuccino
9/21/24,9/21/24 15:36,card,ANON-0000-0000-0646,32.82,Latte
9/21/24,9/21/24 18:16,card,ANON-0000-0000-0507,32.82,Latte
9/21/24,9/21/24 18:17,card,ANON-0000-0000-0507,32.82,Latte
9/21/24,9/21/24 20:29,card,ANON-0000-0000-0040,23.02,Americano
9/21/24,9/21/24 20:30,card,ANON-0000-0000-0040,23.02,Americano
9/21/24,9/21/24 20:33,card,ANON-0000-0000-0602,32.82,Latte
9/21/24,9/21/24 20:35,card,ANON-0000-0000-0602,32.82,Latte
9/21/24,9/21/24 22:18,card,ANON-0000-0000-0647,27.92,Americano with Milk
9/21/24,9/21/24 22:19,card,ANON-0000-0000-0647,23.02,Americano
9/21/24,9/21/24 22:20,card,ANON-0000-0000-0647,23.02,Americano
9/22/24,9/22/24 8:32,card,ANON-0000-0000-0648,23.02,Americano
9/22/24,9/22/24 10:12,card,ANON-0000-0000-0649,27.92,Americano with Milk
9/22/24,9/22/24 10:13,card,ANON-0000-0000-0649,32.82,Latte
9/22/24,9/22/24 11:06,card,ANON-0000-0000-0650,23.02,Cortado
9/22/24,9/22/24 11:07,card,ANON-0000-0000-0650,23.02,Cortado
9/22/24,9/22/24 11:52,card,ANON-0000-0000-0651,27.92,Americano with Milk
9/22/24,9/22/24 11:55,card,ANON-0000-0000-0099,23.02,Americano
9/22/24,9/22/24 12:07,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/22/24,9/22/24 13:28,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/22/24,9/22/24 13:29,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/22/24,9/22/24 13:33,card,ANON-0000-0000-0510,27.92,Americano with Milk
9/22/24,9/22/24 15:34,card,ANON-0000-0000-0652,32.82,Latte
9/22/24,9/22/24 15:35,card,ANON-0000-0000-0652,27.92,Americano with Milk
9/22/24,9/22/24 16:25,card,ANON-0000-0000-0653,32.82,Cocoa
9/22/24,9/22/24 20:19,card,ANON-0000-0000-0654,32.82,Latte
9/22/24,9/22/24 20:20,card,ANON-0000-0000-0654,32.82,Cappuccino
9/22/24,9/22/24 20:46,card,ANON-0000-0000-0455,27.92,Americano with Milk
9/22/24,9/22/24 20:47,card,ANON-0000-0000-0455,27.92,Americano with Milk
9/22/24,9/22/24 21:07,card,ANON-0000-0000-0655,27.92,Americano with Milk
9/22/24,9/22/24 21:08,card,ANON-0000-0000-0655,27.92,Americano with Milk
9/22/24,9/22/24 21:54,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/22/24,9/22/24 21:54,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/22/24,9/22/24 22:37,card,ANON-0000-0000-0656,23.02,Americano
9/22/24,9/22/24 22:37,card,ANON-0000-0000-0657,27.92,Americano with Milk
9/23/24,9/23/24 9:03,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/23/24,9/23/24 10:04,card,ANON-0000-0000-0141,23.02,Cortado
9/23/24,9/23/24 12:11,card,ANON-0000-0000-0584,23.02,Americano
9/23/24,9/23/24 14:08,card,ANON-0000-0000-0573,27.92,Americano with Milk
9/23/24,9/23/24 17:27,card,ANON-0000-0000-0658,32.82,Cappuccino
9/23/24,9/23/24 18:48,card,ANON-0000-0000-0659,23.02,Americano
9/23/24,9/23/24 19:47,card,ANON-0000-0000-0507,32.82,Latte
9/23/24,9/23/24 20:09,card,ANON-0000-0000-0206,32.82,Cappuccino
9/23/24,9/23/24 22:13,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/23/24,9/23/24 22:15,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/24/24,9/24/24 8:33,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/24/24,9/24/24 12:23,card,ANON-0000-0000-0634,32.82,Latte
9/24/24,9/24/24 12:24,card,ANON-0000-0000-0634,32.82,Latte
9/24/24,9/24/24 12:46,card,ANON-0000-0000-0660,32.82,Latte
9/24/24,9/24/24 12:47,card,ANON-0000-0000-0660,32.82,Latte
9/24/24,9/24/24 14:11,card,ANON-0000-0000-0661,32.82,Latte
9/24/24,9/24/24 14:31,card,ANON-0000-0000-0662,23.02,Cortado
9/24/24,9/24/24 15:37,card,ANON-0000-0000-0510,32.82,Cappuccino
9/24/24,9/24/24 16:38,card,ANON-0000-0000-0583,32.82,Latte
9/24/24,9/24/24 18:43,card,ANON-0000-0000-0408,23.02,Americano
9/24/24,9/24/24 18:43,card,ANON-0000-0000-0408,23.02,Americano
9/24/24,9/24/24 20:15,card,ANON-0000-0000-0663,32.82,Hot Chocolate
9/24/24,9/24/24 21:05,card,ANON-0000-0000-0631,32.82,Latte
9/24/24,9/24/24 21:06,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/24/24,9/24/24 21:07,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/25/24,9/25/24 7:51,card,ANON-0000-0000-0664,32.82,Cappuccino
9/25/24,9/25/24 11:35,card,ANON-0000-0000-0141,23.02,Cortado
9/25/24,9/25/24 11:51,card,ANON-0000-0000-0665,27.92,Americano with Milk
9/25/24,9/25/24 11:52,card,ANON-0000-0000-0665,32.82,Latte
9/25/24,9/25/24 13:54,card,ANON-0000-0000-0666,27.92,Americano with Milk
9/25/24,9/25/24 13:55,card,ANON-0000-0000-0666,27.92,Americano with Milk
9/25/24,9/25/24 17:36,card,ANON-0000-0000-0667,27.92,Americano with Milk
9/25/24,9/25/24 17:37,card,ANON-0000-0000-0667,27.92,Americano with Milk
9/25/24,9/25/24 21:34,card,ANON-0000-0000-0668,23.02,Americano
9/25/24,9/25/24 22:18,card,ANON-0000-0000-0475,27.92,Americano with Milk
9/26/24,9/26/24 8:43,card,ANON-0000-0000-0570,32.82,Latte
9/26/24,9/26/24 10:37,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/26/24,9/26/24 10:55,card,ANON-0000-0000-0669,18.12,Espresso
9/26/24,9/26/24 11:34,card,ANON-0000-0000-0670,32.82,Cappuccino
9/26/24,9/26/24 12:48,card,ANON-0000-0000-0671,32.82,Latte
9/26/24,9/26/24 18:21,card,ANON-0000-0000-0672,32.82,Latte
9/26/24,9/26/24 22:45,card,ANON-0000-0000-0673,32.82,Latte
9/26/24,9/26/24 22:46,card,ANON-0000-0000-0673,23.02,Cortado
9/26/24,9/26/24 22:47,card,ANON-0000-0000-0472,27.92,Americano with Milk
9/27/24,9/27/24 9:29,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/27/24,9/27/24 9:33,card,ANON-0000-0000-0141,23.02,Cortado
